Dataset,Vox_ID,VGGFace2_ID,Celebrity_Name,Gender,Nationality_Country,Audio_Preset_Folder,Audio_Sample_Path
VoxCeleb2,N/A,n004572,Karen Mulder,Female,Global (Multi-National),vox_n004572_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004572_female\reference.wav
VoxCeleb2,N/A,n004575,Kari Wührer,Female,Global (Multi-National),vox_n004575_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004575_female\reference.wav
VoxCeleb2,N/A,n004577,Karim Wade,Male,Global (Multi-National),vox_n004577_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004577_male\reference.wav
VoxCeleb2,N/A,n004578,Karin Bloemen,Female,Global (Multi-National),vox_n004578_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004578_female\reference.wav
VoxCeleb2,N/A,n004579,Karin Ontiveros,Female,Global (Multi-National),vox_n004579_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004579_female\reference.wav
VoxCeleb2,N/A,n004581,Karishma Manandhar,Female,Global (Multi-National),vox_n004581_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004581_female\reference.wav
VoxCeleb2,N/A,n004582,Karishma Tanna,Female,Global (Multi-National),vox_n004582_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004582_female\reference.wav
VoxCeleb2,N/A,n004583,Karita Mattila,Female,Global (Multi-National),vox_n004583_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004583_female\reference.wav
VoxCeleb2,N/A,n004585,Karl Rove,Male,Global (Multi-National),vox_n004585_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004585_male\reference.wav
VoxCeleb2,N/A,n004586,Karl Urban,Male,Global (Multi-National),vox_n004586_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004586_male\reference.wav
VoxCeleb2,N/A,n004587,Karl-Heinz Grasser,Male,Global (Multi-National),vox_n004587_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004587_male\reference.wav
VoxCeleb2,N/A,n004588,Karl-Heinz Rummenigge,Male,Global (Multi-National),vox_n004588_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004588_male\reference.wav
VoxCeleb2,N/A,n004589,Karlie Kloss,Female,Global (Multi-National),vox_n004589_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004589_female\reference.wav
VoxCeleb2,N/A,n004592,Karmichael Hunt,Male,Global (Multi-National),vox_n004592_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004592_male\reference.wav
VoxCeleb2,N/A,n004596,Karrie Webb,Female,Global (Multi-National),vox_n004596_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004596_female\reference.wav
VoxCeleb2,N/A,n004598,Karthi,Male,Global (Multi-National),vox_n004598_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004598_male\reference.wav
VoxCeleb2,N/A,n004599,Karthika Nair,Female,Global (Multi-National),vox_n004599_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004599_female\reference.wav
VoxCeleb2,N/A,n004600,Karun Chandhok,Male,Global (Multi-National),vox_n004600_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004600_male\reference.wav
VoxCeleb2,N/A,n004601,Kasey Kahne,Male,Global (Multi-National),vox_n004601_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004601_male\reference.wav
VoxCeleb2,N/A,n004605,Kasim Reed,Male,Global (Multi-National),vox_n004605_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004605_male\reference.wav
VoxCeleb2,N/A,n004607,Kasper Hjulmand,Male,Global (Multi-National),vox_n004607_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004607_male\reference.wav
VoxCeleb2,N/A,n004608,Kassie DePaiva,Female,Global (Multi-National),vox_n004608_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004608_female\reference.wav
VoxCeleb2,N/A,n004609,Katarina Waters,Female,Global (Multi-National),vox_n004609_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004609_female\reference.wav
VoxCeleb2,N/A,n004612,Kate Adie,Female,Global (Multi-National),vox_n004612_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004612_female\reference.wav
VoxCeleb2,N/A,n004613,Kate Bush,Female,Global (Multi-National),vox_n004613_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004613_female\reference.wav
VoxCeleb2,N/A,n004614,Kate Ceberano,Female,Global (Multi-National),vox_n004614_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004614_female\reference.wav
VoxCeleb2,N/A,n004615,Kate Garraway,Female,Global (Multi-National),vox_n004615_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004615_female\reference.wav
VoxCeleb2,N/A,n004616,Kate Gosselin,Female,Global (Multi-National),vox_n004616_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004616_female\reference.wav
VoxCeleb2,N/A,n004617,Kate Hudson,Female,Global (Multi-National),vox_n004617_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004617_female\reference.wav
VoxCeleb2,N/A,n004618,Kate Humble,Female,Global (Multi-National),vox_n004618_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004618_female\reference.wav
VoxCeleb2,N/A,n004620,Kate Linder,Female,Global (Multi-National),vox_n004620_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004620_female\reference.wav
VoxCeleb2,N/A,n004622,Kate OMara,Female,Global (Multi-National),vox_n004622_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004622_female\reference.wav
VoxCeleb2,N/A,n004623,Kate Ritchie,Female,Global (Multi-National),vox_n004623_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004623_female\reference.wav
VoxCeleb2,N/A,n004624,Kate Rusby,Female,Global (Multi-National),vox_n004624_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004624_female\reference.wav
VoxCeleb2,N/A,n004625,Kate Ryan,Female,Global (Multi-National),vox_n004625_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004625_female\reference.wav
VoxCeleb2,N/A,n004626,Kate Segal,Female,Global (Multi-National),vox_n004626_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004626_female\reference.wav
VoxCeleb2,N/A,n004627,Kate del Castillo,Female,Global (Multi-National),vox_n004627_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004627_female\reference.wav
VoxCeleb2,N/A,n004628,Katerina Stikoudi,Female,Global (Multi-National),vox_n004628_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004628_female\reference.wav
VoxCeleb2,N/A,n004634,Katharina Thalbach,Female,Global (Multi-National),vox_n004634_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004634_female\reference.wav
VoxCeleb2,N/A,n004636,Katharine Isabelle,Female,Global (Multi-National),vox_n004636_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004636_female\reference.wav
VoxCeleb2,N/A,n004637,Katharine Ross,Female,Global (Multi-National),vox_n004637_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004637_female\reference.wav
VoxCeleb2,N/A,n004638,Katherine Brunt,Female,Global (Multi-National),vox_n004638_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004638_female\reference.wav
VoxCeleb2,N/A,n004639,Katherine Grainger,Female,Global (Multi-National),vox_n004639_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004639_female\reference.wav
VoxCeleb2,N/A,n004640,Katherine Kelly Lang,Female,Global (Multi-National),vox_n004640_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004640_female\reference.wav
VoxCeleb2,N/A,n004641,Katherine Schwarzenegger,Female,Global (Multi-National),vox_n004641_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004641_female\reference.wav
VoxCeleb2,N/A,n004642,Kathleen Aerts,Female,Global (Multi-National),vox_n004642_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004642_female\reference.wav
VoxCeleb2,N/A,n004643,Kathleen Wynne,Female,Global (Multi-National),vox_n004643_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004643_female\reference.wav
VoxCeleb2,N/A,n004644,Kathryn Bigelow,Female,Global (Multi-National),vox_n004644_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004644_female\reference.wav
VoxCeleb2,N/A,n004645,Kathryn Leigh Scott,Female,Global (Multi-National),vox_n004645_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004645_female\reference.wav
VoxCeleb2,N/A,n004646,Kathryn Morris,Female,Global (Multi-National),vox_n004646_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004646_female\reference.wav
VoxCeleb2,N/A,n004647,Kathy Hilton,Female,Global (Multi-National),vox_n004647_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004647_female\reference.wav
VoxCeleb2,N/A,n004648,Kati Wilhelm,Female,Global (Multi-National),vox_n004648_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004648_female\reference.wav
VoxCeleb2,N/A,n004649,Katie Armiger,Female,Global (Multi-National),vox_n004649_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004649_female\reference.wav
VoxCeleb2,N/A,n004650,Katie Chonacas,Female,Global (Multi-National),vox_n004650_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004650_female\reference.wav
VoxCeleb2,N/A,n004651,Katie Couric,Female,Global (Multi-National),vox_n004651_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004651_female\reference.wav
VoxCeleb2,N/A,n004652,Katie Holmes,Female,Global (Multi-National),vox_n004652_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004652_female\reference.wav
VoxCeleb2,N/A,n004653,Katie Hopkins,Female,Global (Multi-National),vox_n004653_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004653_female\reference.wav
VoxCeleb2,N/A,n004654,Katie Melua,Female,Global (Multi-National),vox_n004654_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004654_female\reference.wav
VoxCeleb2,N/A,n004655,Katie Perry,Female,Global (Multi-National),vox_n004655_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004655_female\reference.wav
VoxCeleb2,N/A,n004656,Katie Price,Female,Global (Multi-National),vox_n004656_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004656_female\reference.wav
VoxCeleb2,N/A,n004657,Katie Taylor,Female,Global (Multi-National),vox_n004657_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004657_female\reference.wav
VoxCeleb2,N/A,n004659,Katja Kipping,Female,Global (Multi-National),vox_n004659_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004659_female\reference.wav
VoxCeleb2,N/A,n004661,Katja Riemann,Female,Global (Multi-National),vox_n004661_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004661_female\reference.wav
VoxCeleb2,N/A,n004664,Katon W. De Pena,Male,Global (Multi-National),vox_n004664_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004664_male\reference.wav
VoxCeleb2,N/A,n004665,Katri Helena,Female,Global (Multi-National),vox_n004665_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004665_female\reference.wav
VoxCeleb2,N/A,n004666,Katrin Göring-Eckardt,Female,Global (Multi-National),vox_n004666_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004666_female\reference.wav
VoxCeleb2,N/A,n004667,Katrin Saß,Female,Global (Multi-National),vox_n004667_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004667_female\reference.wav
VoxCeleb2,N/A,n004674,Kay Bailey Hutchison,Female,Global (Multi-National),vox_n004674_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004674_female\reference.wav
VoxCeleb2,N/A,n004675,Kaya Jones,Female,Global (Multi-National),vox_n004675_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004675_female\reference.wav
VoxCeleb2,N/A,n004676,Kaya Yanar,Male,Global (Multi-National),vox_n004676_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004676_male\reference.wav
VoxCeleb2,N/A,n004683,Keegan-Michael Key,Male,Global (Multi-National),vox_n004683_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004683_male\reference.wav
VoxCeleb2,N/A,n004685,Kei Kamara,Male,Global (Multi-National),vox_n004685_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004685_male\reference.wav
VoxCeleb2,N/A,n004686,Kei Nishikori,Male,Global (Multi-National),vox_n004686_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004686_male\reference.wav
VoxCeleb2,N/A,n004688,Keisha Buchanan,Female,Global (Multi-National),vox_n004688_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004688_female\reference.wav
VoxCeleb2,N/A,n004689,Keisha Castle-Hughes,Female,Global (Multi-National),vox_n004689_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004689_female\reference.wav
VoxCeleb2,N/A,n004690,Keisuke Honda,Male,Global (Multi-National),vox_n004690_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004690_male\reference.wav
VoxCeleb2,N/A,n004691,Keith Jardine,Male,Global (Multi-National),vox_n004691_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004691_male\reference.wav
VoxCeleb2,N/A,n004692,Keith Millen,Male,Global (Multi-National),vox_n004692_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004692_male\reference.wav
VoxCeleb2,N/A,n004693,Kelis,Female,Global (Multi-National),vox_n004693_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004693_female\reference.wav
VoxCeleb2,N/A,n004694,Kelli McCarty,Female,Global (Multi-National),vox_n004694_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004694_female\reference.wav
VoxCeleb2,N/A,n004695,Kellie Pickler,Female,Global (Multi-National),vox_n004695_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004695_female\reference.wav
VoxCeleb2,N/A,n004696,Kellie Shirley,Female,Global (Multi-National),vox_n004696_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004696_female\reference.wav
VoxCeleb2,N/A,n004697,Kelly Ayotte,Female,Global (Multi-National),vox_n004697_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004697_female\reference.wav
VoxCeleb2,N/A,n004698,Kelly Blatz,Male,Global (Multi-National),vox_n004698_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004698_male\reference.wav
VoxCeleb2,N/A,n004700,Kelly Hu,Female,Global (Multi-National),vox_n004700_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004700_female\reference.wav
VoxCeleb2,N/A,n004702,Kelly Olynyk,Male,Global (Multi-National),vox_n004702_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004702_male\reference.wav
VoxCeleb2,N/A,n004703,Kelly Ripa,Female,Global (Multi-National),vox_n004703_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004703_female\reference.wav
VoxCeleb2,N/A,n004704,Kelly Rowland,Female,Global (Multi-National),vox_n004704_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004704_female\reference.wav
VoxCeleb2,N/A,n004705,Kelly Stables,Female,Global (Multi-National),vox_n004705_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004705_female\reference.wav
VoxCeleb2,N/A,n004706,Kelsey Chow,Female,Global (Multi-National),vox_n004706_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004706_female\reference.wav
VoxCeleb2,N/A,n004708,Kemal Derviş,Male,Global (Multi-National),vox_n004708_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004708_male\reference.wav
VoxCeleb2,N/A,n004709,Kemal Kılıçdaroğlu,Male,Global (Multi-National),vox_n004709_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004709_male\reference.wav
VoxCeleb2,N/A,n004711,Ken Clarke,Male,Global (Multi-National),vox_n004711_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004711_male\reference.wav
VoxCeleb2,N/A,n004712,Ken Davitian,Male,Global (Multi-National),vox_n004712_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004712_male\reference.wav
VoxCeleb2,N/A,n004713,Ken Duken,Male,Global (Multi-National),vox_n004713_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004713_male\reference.wav
VoxCeleb2,N/A,n004714,Ken Livingstone,Male,Global (Multi-National),vox_n004714_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004714_male\reference.wav
VoxCeleb2,N/A,n004715,Ken Loach,Male,Global (Multi-National),vox_n004715_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004715_male\reference.wav
VoxCeleb2,N/A,n004716,Ken Norton,Male,Global (Multi-National),vox_n004716_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004716_male\reference.wav
VoxCeleb2,N/A,n004717,Ken Whisenhunt,Male,Global (Multi-National),vox_n004717_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004717_male\reference.wav
VoxCeleb2,N/A,n004719,Kendrick Perkins,Male,Global (Multi-National),vox_n004719_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004719_male\reference.wav
VoxCeleb2,N/A,n004720,Kenenisa Bekele,Male,Global (Multi-National),vox_n004720_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004720_male\reference.wav
VoxCeleb2,N/A,n004722,Kenneth Faried,Male,Global (Multi-National),vox_n004722_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004722_male\reference.wav
VoxCeleb2,N/A,n004724,Kenny Dalglish,Male,Global (Multi-National),vox_n004724_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n004724_male\reference.wav
